hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRC7N7BF92TQBRESE0XTQKQA,01KRC6PS1G2E9J57X1KEDBN43G,67,2026-05-11T19:19:09.423677+00:00,2026-05-11T19:19:26.252384+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:67,3d3c,5d9h,,,,100000,hermes,fold,
01KRC7NTR1YZ20Q9R4D6055Z3H,01KRC6PS1G2E9J57X1KEDBN43G,68,2026-05-11T19:19:29.281726+00:00,2026-05-11T19:19:34.008673+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:68,6sAd,2c5h,,,,200000,hermes,fold,
01KRC7P2046B8ZNJYA5029TFYW,01KRC6PS1G2E9J57X1KEDBN43G,69,2026-05-11T19:19:36.709015+00:00,2026-05-11T19:19:43.919267+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:69,2h3c,JsKs,,,,200000,openclaw,fold,
01KRC7PBR4F9D6MP8CQVS7EY9K,01KRC6PS1G2E9J57X1KEDBN43G,70,2026-05-11T19:19:46.692173+00:00,2026-05-11T19:20:03.145742+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:70,4s3s,5c6c,4hTsQs,,,200000,hermes,fold,
01KRC7PYJ384DBX3NJSTGYFTX6,01KRC6PS1G2E9J57X1KEDBN43G,71,2026-05-11T19:20:05.955344+00:00,2026-05-11T19:20:09.954547+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:71,Js2c,7c9h,,,,100000,hermes,fold,
01KRC7Q56X1R6NK7VC33HQE5RV,01KRC6PS1G2E9J57X1KEDBN43G,72,2026-05-11T19:20:12.765605+00:00,2026-05-11T19:20:14.924053+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:72,9s2s,3s3h,,,,100000,openclaw,fold,
01KRC7QA0G8RVG01N6BSVP9DE9,01KRC6PS1G2E9J57X1KEDBN43G,73,2026-05-11T19:20:17.680657+00:00,2026-05-11T19:20:21.500152+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:73,3h8h,Th5h,,,,100000,hermes,fold,
01KRC7QGD4Z4BWZTDEHGFSBNJF,01KRC6PS1G2E9J57X1KEDBN43G,74,2026-05-11T19:20:24.228635+00:00,2026-05-11T19:20:51.892267+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:74,8dAh,KdKs,4cQh7s,9d,Js,993988,openclaw,showdown,
01KRC7RE6619S40M4NKE780AZH,01KRC6PS1G2E9J57X1KEDBN43G,75,2026-05-11T19:20:54.726227+00:00,2026-05-11T19:20:57.902903+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:75,Kh9s,Th4c,,,,100000,hermes,fold,
01KRC7RM4BYF5HJCDH3WGB0MBR,01KRC6PS1G2E9J57X1KEDBN43G,76,2026-05-11T19:21:00.811898+00:00,2026-05-11T19:21:46.375539+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:76,QcJc,4s5h,Kh2sKd,Ah,8d,400000,hermes,showdown,
01KRC7T3BRQT6KBY9CC9DSKV24,01KRC6PS1G2E9J57X1KEDBN43G,77,2026-05-11T19:21:49.176525+00:00,2026-05-11T19:22:13.381532+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:77,6h3h,TcTh,8c9h6s,2h,Jd,1479440,openclaw,showdown,
01KRC7TY6S2WFY4RZXZE2WMEDE,01KRC6PS1G2E9J57X1KEDBN43G,78,2026-05-11T19:22:16.665461+00:00,2026-05-11T19:22:42.075618+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:78,9h6h,Th8s,5c3h7d,2d,,440000,hermes,fold,
01KRC7VT3Y5BSQHN66MN1AGQCD,01KRC6PS1G2E9J57X1KEDBN43G,79,2026-05-11T19:22:45.246289+00:00,2026-05-11T19:23:17.173441+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:79,6d4h,6c4c,,,,100000,hermes,fold,
01KRC7WW1PB711Y288C426Q60D,01KRC6PS1G2E9J57X1KEDBN43G,80,2026-05-11T19:23:19.990944+00:00,2026-05-11T19:23:23.614383+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:80,8sAh,8h4s,,,,200000,hermes,fold,
01KRC7X28G8ZA3DBZHEAD86ACX,01KRC6PS1G2E9J57X1KEDBN43G,81,2026-05-11T19:23:26.352215+00:00,2026-05-11T19:23:33.445693+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:81,Ad5c,6hJh,,,,200000,hermes,fold,
01KRC7XBXA0151DVYG9VR2A3K4,01KRC6PS1G2E9J57X1KEDBN43G,82,2026-05-11T19:23:36.234477+00:00,2026-05-11T19:23:39.081081+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:82,5hTs,8hKh,,,,100000,openclaw,fold,
01KRC7XHBZF5VWRRRF1HG755VS,01KRC6PS1G2E9J57X1KEDBN43G,83,2026-05-11T19:23:41.824031+00:00,2026-05-11T19:24:13.805356+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:83,4c2c,JsJh,6s5h6c,6h,Ac,2109428,openclaw,showdown,
01KRC7YKA3SDAZZ84Y8NVNEGCT,01KRC6PS1G2E9J57X1KEDBN43G,84,2026-05-11T19:24:16.579874+00:00,2026-05-11T19:24:54.696474+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:84,8c8s,KsJd,7h6dTs,7s,,1100000,hermes,fold,
